PID,COMMAND,%CPU,TIME,#TH,#WQ,#PORTS,MEM,PURG,CMPRS,PGRP,PPID,STATE,BOOSTS,%CPU_ME,%CPU_OTHRS,UID,FAULTS,COW,MSGSENT,MSGRECV,SYSBSD,SYSMACH,CSW,PAGEINS,IDLEW,POWER,INSTRS,CYCLES,USER,#MREGS,RPRVT,VPRVT,VSIZE,KPRVT,KSHRD
936,StocksWidget,0.0,00:03.43,6,4/2,109,22M,192K,8864K,936,1,sleeping,*1[53],0.00000,0.00000,502,7403,655,7684,2796,41720,12991,10287,708,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
896,mdwrite,0.0,00:00.02,2,1,36,1857K,0B,944K,896,1,sleeping,*0[1],0.00000,0.00000,502,485,55,200,68,833,336,251,6,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
893,QuickLookSatelli,0.0,00:00.72,2,1,68,11M,0B,5728K,893,1,sleeping,*0[61],0.00000,0.00000,502,3302,137,1231,303,193679,3614,7298,31,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
885,com.apple.AppSto,0.0,00:00.03,2,1,26,2785K,0B,2480K,885,1,sleeping,*0[1],0.00000,0.00000,0,546,65,80,30,593,171,149,4,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
884,installcoordinat,0.0,00:00.05,2,1,40,2929K,0B,2624K,884,1,sleeping,*0[1],0.00000,0.00000,274,724,72,123,32,903,269,278,24,0,0.0,0,0,_installcoordinationd,N/A,N/A,N/A,N/A,N/A,N/A
883,appstoreagent,0.0,00:02.46,3,1,135,12M,0B,5536K,883,1,sleeping,*0[35],0.00000,0.00000,502,14432,223,5350,906,60019,13877,34130,1056,2,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
876,UIKitSystem,0.0,00:00.64,2,1,93,15M,0B,12M,876,1,sleeping,*0[499],0.00000,0.00000,502,5780,466,8348,2132,23890,12416,8389,168,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
875,NewsToday2,0.0,00:20.38,6,5/3,119,28M,128K,9184K,875,1,sleeping,*4[141],0.00000,0.00000,502,39381,694,49513,17245,264909,50305,62935,5153,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
869,coresymbolicatio,0.0,00:00.46,2,1,23,2657K,0B,2000K,869,1,sleeping,*0[1755],0.00000,0.00000,0,16123,55,11696,3970,16478,10108,4428,1165,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
868,MTLCompilerServi,0.0,00:00.10,2,1,32,9170K,0B,8688K,868,1,sleeping,*0[2],0.00000,0.00000,502,1988,77,134,37,789,352,302,539,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
867,com.apple.WebKit,0.0,00:20.09,4,1,103,115M,0B,28M,867,1,sleeping,0[19077],0.00000,0.00000,502,36697,209,213599,93222,218328,480983,192049,526,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
855,com.apple.speech,0.0,00:00.48,3,1,52,16M,0B,59M,855,1,sleeping,*0[1],0.00000,0.00000,502,7430,99,2982,1030,12997,5604,2558,143,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
845,sysextd,0.0,00:00.09,2,1,32,3346K,0B,1648K,845,1,sleeping,*0[38],0.00000,0.00000,0,969,66,687,146,1930,1273,541,30,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
841,universalAccessA,0.0,00:00.87,3,1,214,36M,0B,28M,841,1,sleeping,*0[511],0.00000,0.00000,502,7195,172,18534,5752,17944,32252,12432,10,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
818,progressd,0.0,00:00.13,2,1,54,5266K,0B,4736K,818,1,sleeping,*0[33],0.00000,0.00000,502,1657,101,421,131,3874,954,1152,92,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
815,CalendarWidgetEx,0.0,00:00.82,7,6/3,112,18M,0B,18M,815,1,sleeping,*17[6],0.00000,0.00000,502,5075,249,3461,856,24433,6804,3383,94,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
802,com.apple.WebKit,0.0,00:00.28,3,1,92,8306K,0B,4304K,802,1,sleeping,0[420],0.00000,0.00000,502,4322,144,11834,5425,8092,24545,6523,4,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
800,com.apple.Safari,0.0,00:00.27,4,1,64,7490K,0B,5360K,800,1,sleeping,*0[20],0.00000,0.00000,502,1699,101,829,296,13047,1839,5951,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
798,com.apple.WebKit,0.0,01:01.71,10,1,166,305M,38M,46M,798,1,sleeping,0[31291],0.00000,0.00000,502,80290,198,333775,178228,596152,1088989,478597,138,7,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
793,SiriNCService,0.0,00:01.69,4,1,151,8082K,0B,3440K,793,1,sleeping,*0[3208],0.00000,0.00000,502,3514,142,62421,12981,33212,133102,23810,23,2,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
791,dprivacyd,0.0,00:00.65,2,1,83,5586K,0B,3856K,791,1,sleeping,*0[73],0.00000,0.00000,0,2738,102,1334,335,14354,6773,4957,17,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
789,diagnosticextens,0.0,00:00.17,2,1,73,4529K,0B,3120K,789,1,sleeping,*0[6],0.00000,0.00000,502,1503,124,642,201,3564,1481,834,42,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
767,containermanager,0.0,00:00.04,2,1,31,2513K,0B,2224K,767,1,sleeping,*0[3],0.00000,0.00000,89,496,57,144,40,582,302,126,0,0,0.0,0,0,_spotlight,N/A,N/A,N/A,N/A,N/A,N/A
766,trustd,0.0,00:00.34,2,1,42,4961K,0B,4784K,766,1,sleeping,*0[81],0.00000,0.00000,89,1246,76,774,203,5595,1927,1568,0,0,0.0,0,0,_spotlight,N/A,N/A,N/A,N/A,N/A,N/A
765,pkd,0.0,00:00.05,2,1,48,3121K,0B,1808K,765,1,sleeping,*0[6],0.00000,0.00000,89,1064,72,210,58,810,398,211,0,0,0.0,0,0,_spotlight,N/A,N/A,N/A,N/A,N/A,N/A
764,mdbulkimport,0.0,00:01.32,2,1,69,5458K,0B,3392K,764,1,sleeping,*0[1],0.00000,0.00000,502,5101,92,1181,435,54647,1840,10166,17,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
763,mdbulkimport,0.0,00:01.12,2,1,62,5185K,0B,3408K,763,1,sleeping,*0[1],0.00000,0.00000,89,4292,92,1080,410,50432,1677,9223,10,0,0.0,0,0,_spotlight,N/A,N/A,N/A,N/A,N/A,N/A
760,morphunassetsupd,0.0,00:00.05,2,1,36,2305K,0B,1984K,760,1,sleeping,*0[1],0.00000,0.00000,0,686,57,506,192,1907,688,711,5,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
759,com.apple.siri.C,0.0,00:00.07,2,1,37,4545K,0B,4176K,759,1,sleeping,*0[11],0.00000,0.00000,502,1455,83,184,53,1404,434,385,16,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
758,ReportCrash,0.0,00:00.03,3,1,33,1697K,0B,1472K,758,1,sleeping,*0[1],0.00000,0.00000,502,548,62,145,52,590,346,357,7,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
757,rtcreportingd,0.0,00:00.51,3,1,55,4594K,0B,1664K,757,1,sleeping,*0[1],0.00000,0.00000,0,2030,76,1225,492,16804,2154,5998,15,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
756,siriknowledged,0.0,00:00.07,2,1,39,3297K,0B,2928K,756,1,sleeping,*0[5],0.00000,0.00000,502,1482,92,315,91,1483,574,1324,27,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
753,ContextService,0.0,00:02.23,2,1,59,17M,0B,11M,753,1,sleeping,*0[49],0.00000,0.00000,502,8085,180,4619,1041,5013,5793,9125,3872,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
751,SoftwareUpdateNo,0.0,00:00.56,3,1,197,7090K,0B,2592K,751,1,sleeping,*0[1],0.00000,0.00000,502,3052,135,11235,4403,10769,19727,7898,58,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
750,CrashReporterSup,0.0,00:00.01,2,1,29,1505K,0B,1248K,750,1,sleeping,0[0],0.00000,0.00000,0,508,46,87,35,453,191,145,2,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
678,online-authd,0.0,00:00.01,2,1,32,1409K,0B,1184K,678,1,sleeping,*1[1],0.00000,0.00000,0,352,48,123,54,518,267,131,0,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
677,aned,0.0,00:00.14,2,1,39,2897K,0B,2496K,677,1,sleeping,*0[8],0.00000,0.00000,0,1172,62,216,97,5849,437,867,10,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
667,adprivacyd,0.0,00:00.70,3,1,80,7058K,0B,5536K,667,1,sleeping,*0[49],0.00000,0.00000,502,4407,121,1805,295,15983,3513,8672,58,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
663,findmydevice-use,0.0,00:00.13,2,1,52,3649K,0B,1568K,663,1,sleeping,*0[25],0.00000,0.00000,502,1067,90,738,158,2466,1633,1636,5,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
652,TextInputSwitche,0.0,00:00.53,3,1,168,7762K,0B,2992K,652,1,sleeping,*0[1],0.00000,0.00000,502,3029,118,10886,4413,7770,20102,8841,4,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
651,taskgated,0.0,00:00.34,2,1,86,2914K,0B,1360K,651,1,sleeping,*0[1],0.00000,0.00000,0,774,51,392,88,5180,811,535,0,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
650,ctkahp,0.0,00:00.05,2,1,50,3105K,0B,1968K,650,1,sleeping,*0[11],0.00000,0.00000,502,685,57,213,52,804,431,1085,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
648,amsaccountsd,0.0,00:00.73,3,2,83,4609K,0B,2288K,648,1,sleeping,*0[24],0.00000,0.00000,502,6475,127,3720,649,29210,11379,17884,87,2,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
646,TextInputMenuAge,0.0,00:03.73,3,1,180,14M,0B,5008K,646,1,sleeping,*0[1166],0.00000,0.00000,502,17156,127,59125,13469,53273,139402,55762,11,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
645,diagnostics_agen,0.0,00:00.54,2,1,62,3649K,0B,1120K,645,1,sleeping,0[0],0.00000,0.00000,502,4275,88,4297,1349,13871,5792,7626,92,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
644,cloudpaird,0.0,00:00.56,2,1,118,4658K,0B,2368K,644,1,sleeping,*1[19],0.00000,0.00000,502,1879,122,27300,13102,6950,45115,10088,49,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
643,AirPlayUIAgent,0.0,00:00.50,3,1,166,7970K,0B,2624K,643,1,sleeping,*0[118],0.00000,0.00000,502,2759,119,11633,4431,7764,19312,7741,4,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
641,askpermissiond,0.0,00:00.48,2,1,57,4145K,0B,2864K,641,1,sleeping,*0[16],0.00000,0.00000,502,5536,99,2172,138,22809,7659,14278,23,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
640,icdd,0.0,00:05.77,2,1,61,4434K,0B,3984K,640,1,sleeping,*0[1],0.00000,0.00000,502,1689,71,1269,733,19162,8093,16795,20,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
639,Siri,0.0,00:05.63,3,1,172,9330K,0B,3040K,639,1,sleeping,*0[870],0.00000,0.00000,502,3523,141,100131,15640,44649,227269,59142,31,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
633,corespeechd,0.0,00:00.32,3,1,116,5569K,0B,3536K,633,1,sleeping,*0[1],0.00000,0.00000,502,3987,148,6506,3481,12700,17949,9204,123,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
632,mongod,0.0,01:57.20,33,0,64,39M,0B,75M,632,1,sleeping,*0[1],0.00000,0.00000,502,18637,144,160580,80267,1477768,156920,1122140,1624,97,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
630,IMRemoteURLConne,0.0,00:00.01,2,1,29,1425K,0B,1200K,630,1,sleeping,0[0],0.00000,0.00000,502,321,47,152,51,539,319,301,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
629,ContainerMetadat,0.0,00:00.16,2,1,50,4977K,0B,4592K,629,1,sleeping,0[0],0.00000,0.00000,502,1401,87,657,94,1987,1177,2291,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
624,com.apple.CloudD,0.0,00:01.69,2,1,60,4306K,0B,1424K,624,1,sleeping,*0[1],0.00000,0.00000,502,3712,92,13361,4005,40069,24243,16364,20,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
622,QuickLookSatelli,0.0,00:00.04,2,1,48,5442K,0B,4992K,622,1,sleeping,*0[1],0.00000,0.00000,502,1431,98,193,52,1626,412,582,11,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
621,com.apple.quickl,0.0,00:02.69,3,1,141,5586K,0B,2304K,621,1,sleeping,*0[114],0.00000,0.00000,502,8729,110,26104,6891,40456,42647,20182,244,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
619,PlugInLibrarySer,0.0,00:00.00,2,1,25,1409K,0B,1184K,619,1,sleeping,*0[2],0.00000,0.00000,502,282,47,114,35,426,225,55,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
614,AMPDeviceDiscove,0.0,00:00.08,4,2,129,3281K,0B,2096K,614,1,sleeping,*0[1],0.00000,0.00000,502,992,103,811,276,1728,1274,1425,45,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
613,fileproviderd,0.0,00:01.32,2,1,312,4802K,0B,1536K,613,1,sleeping,*0[276],0.00000,0.00000,502,5259,126,13591,1527,30145,22298,20421,122,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
611,assistant_servic,0.0,00:15.69,3,1,131,16M,0B,13M,611,1,sleeping,*0[809],0.00000,0.00000,502,10514,239,9229,1620,283691,21280,87010,331,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
598,corespotlightd,0.0,00:27.71,3,1,132,30M,0B,23M,598,1,sleeping,*1[8],0.00000,0.00000,502,80241,157,17762,6148,778043,117817,165950,2132,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
597,com.apple.audio.,0.0,00:00.01,2,1,20,1665K,0B,1456K,597,1,sleeping,0[0],0.00000,0.00000,502,406,61,109,37,567,221,125,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
596,distnoted,0.0,00:00.06,2,1,28,1649K,0B,1040K,596,1,sleeping,*0[1],0.00000,0.00000,235,391,39,1505,679,2944,1933,938,0,0,0.0,0,0,_assetcache,N/A,N/A,N/A,N/A,N/A,N/A
588,distnoted,0.0,00:00.06,2,1,28,1617K,0B,1024K,588,1,sleeping,*0[1],0.00000,0.00000,260,387,39,938,679,2942,1903,984,0,0,0.0,0,0,_applepay,N/A,N/A,N/A,N/A,N/A,N/A
587,fairplayd,0.0,00:00.10,2,1,28,2241K,0B,2016K,587,1,sleeping,*0[1],0.00000,0.00000,265,924,88,291,31,729,673,388,274,0,0.0,0,0,_fpsd,N/A,N/A,N/A,N/A,N/A,N/A
586,MTLCompilerServi,0.0,00:00.04,2,1,32,6882K,0B,6416K,586,1,sleeping,*0[2],0.00000,0.00000,502,1105,68,133,37,687,325,131,18,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
585,AMPLibraryAgent,0.0,00:01.51,6,1,134,13M,0B,8960K,585,1,sleeping,*0[26],0.00000,0.00000,502,19623,198,3943,773,16581,11150,15362,2034,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
584,seld,0.0,00:00.07,2,1,53,2865K,0B,2544K,584,1,sleeping,*0[2],0.00000,0.00000,260,1482,70,419,143,1463,969,833,14,0,0.0,0,0,_applepay,N/A,N/A,N/A,N/A,N/A,N/A
582,suggestd,0.0,00:28.32,2,1,374,20M,256K,7328K,582,1,sleeping,*0[71],0.00000,0.00000,502,23063,241,65618,25596,841163,292584,297986,1505,4,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
548,AssetCacheTether,0.0,00:00.05,2,1,24,3089K,0B,2752K,548,1,sleeping,0[0],0.00000,0.00000,0,760,84,88,32,784,197,789,9,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
547,AssetCache,0.0,00:00.09,2,1,43,3889K,0B,3536K,547,1,sleeping,*0[1],0.00000,0.00000,235,1389,92,7660,3464,1431,4966,841,63,0,0.0,0,0,_assetcache,N/A,N/A,N/A,N/A,N/A,N/A
546,siriinferenced,0.0,00:00.03,2,1,27,2513K,0B,2256K,546,1,sleeping,*0[1],0.00000,0.00000,0,728,93,82,32,672,168,260,161,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
545,AssetCacheLocato,0.0,00:00.12,2,1,60,2945K,0B,2576K,545,1,sleeping,*0[8],0.00000,0.00000,502,1722,78,714,483,3915,2028,2839,21,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
544,com.apple.access,0.0,00:00.02,2,1,31,1873K,0B,800K,544,1,sleeping,*0[44],0.00000,0.00000,502,579,50,401,167,1151,655,353,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
542,neagent,0.0,00:00.13,2,1,48,3041K,0B,1392K,542,1,sleeping,*0[1],0.00000,0.00000,502,1909,57,730,160,1785,1014,918,4,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
540,com.apple.Charac,0.0,00:00.01,2,1,39,1745K,0B,1472K,540,1,sleeping,*0[1],0.00000,0.00000,502,417,61,121,36,597,258,90,3,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
539,EmojiFunctionRow,0.0,00:05.46,4,1,258,11M,0B,3952K,539,1,sleeping,*0[1883],0.00000,0.00000,502,11229,153,86125,19284,90056,180840,65762,97,2,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
538,PAH_Extension,0.0,00:01.21,4,1,225,7138K,0B,2496K,538,1,sleeping,0[3287],0.00000,0.00000,502,4331,135,25091,6467,27760,58355,26259,10,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
537,imklaunchagent,0.0,00:00.25,2,1,190,4097K,0B,1552K,537,1,sleeping,*0[1],0.00000,0.00000,502,1459,92,1698,650,3989,3798,1931,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
533,MTLCompilerServi,0.0,00:00.70,2,1,25,18M,0B,18M,533,1,sleeping,*0[78],0.00000,0.00000,88,3196,71,571,137,3427,756,899,952,0,0.0,0,0,_windowserver,N/A,N/A,N/A,N/A,N/A,N/A
527,UserNotification,0.0,00:01.37,3,1,204,16M,0B,3632K,527,1,sleeping,*0[1],0.00000,0.00000,502,5465,145,20572,6311,17435,38524,20854,76,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
524,VTDecoderXPCServ,0.0,00:00.04,2,1,67,5969K,0B,5056K,524,1,sleeping,*0[2],0.00000,0.00000,502,931,84,885,524,3272,1589,560,1,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
523,SubmitDiagInfo,0.0,00:02.22,3,1,66,6337K,0B,928K,523,1,sleeping,0[0],0.00000,0.00000,0,3068,103,1233,351,154574,2221,21525,82,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
522,spindump_agent,0.0,00:00.01,2,1,45,2017K,0B,1664K,522,1,sleeping,*1[3],0.00000,0.00000,502,466,64,233,61,647,422,177,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
521,spindump,0.0,00:01.34,2,1,64,7186K,0B,2656K,521,1,sleeping,*0[1],0.00000,0.00000,0,13313,90,6976,3174,18362,8046,9992,2169,0,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
519,CarbonComponentS,0.0,00:00.18,3,1,48,5669K,0B,21M,519,1,sleeping,*0[1],0.00000,0.00000,502,3302,74,1247,587,5964,1147,241,154,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
518,AudioComponentRe,0.0,00:00.07,2,1,85,3346K,0B,1536K,518,1,sleeping,*0[19],0.00000,0.00000,502,1157,64,409,148,1486,748,290,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
514,com.apple.geod,0.0,00:06.28,3,1,114,38M,0B,30M,514,1,sleeping,*0[1749],0.00000,0.00000,502,10852,90,74764,15390,290660,76123,86426,145,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
513,IMRemoteURLConne,0.0,00:00.06,3,1,75,2977K,0B,1744K,513,1,sleeping,*0[7],0.00000,0.00000,502,979,77,437,203,1655,1364,851,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
512,VTEncoderXPCServ,0.0,00:00.04,2,1,45,5330K,0B,4880K,512,1,sleeping,*0[1],0.00000,0.00000,502,813,62,210,60,2970,474,338,9,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
511,fmfd,0.0,00:00.69,3,1,98,9122K,0B,6256K,511,1,sleeping,*0[620],0.00000,0.00000,502,5135,153,3927,1192,20808,7819,11004,41,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
508,followupd,0.0,00:00.05,2,1,59,2641K,64K,1024K,508,1,sleeping,*0[42],0.00000,0.00000,502,735,70,489,137,1612,870,433,8,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
504,VTDecoderXPCServ,0.0,00:00.05,2,1,67,5858K,0B,5040K,504,1,sleeping,*0[2],0.00000,0.00000,502,924,84,957,553,3461,1687,531,1,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
502,IMRemoteURLConne,0.0,00:00.05,3,1,73,2929K,0B,1808K,502,1,sleeping,*0[5],0.00000,0.00000,502,966,77,417,191,1562,1295,667,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
501,keyboardservices,0.0,00:00.16,2,1,61,3826K,0B,3472K,501,1,sleeping,*0[34],0.00000,0.00000,502,1259,92,750,229,5079,1449,1587,27,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
500,IMRemoteURLConne,0.0,00:00.06,3,1,75,3057K,0B,1760K,500,1,sleeping,*0[16],0.00000,0.00000,502,983,77,436,199,1618,1338,859,0,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
498,mediaremoteagent,0.0,00:00.03,2,1,32,2289K,0B,832K,498,1,sleeping,*1[1],0.00000,0.00000,502,627,57,325,171,1555,450,432,2,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
496,AppleSpell,0.0,00:20.82,2,1,107,31M,0B,14M,496,1,sleeping,*0[1],0.00000,0.00000,502,12404,152,14579,3239,113507,22537,28692,2311,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
492,VTDecoderXPCServ,0.0,00:00.05,2,1,67,5858K,0B,5104K,492,1,sleeping,*0[2],0.00000,0.00000,502,947,84,952,553,3452,1690,588,3,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
491,homed,0.0,00:03.03,3,1,148,11M,0B,4192K,491,1,sleeping,*0[148],0.00000,0.00000,502,7282,167,2553,826,35685,4491,20405,902,2,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
490,gamecontrollerd,0.0,00:44.43,3,2,89,3889K,0B,1232K,490,1,sleeping,*0[138290],0.00000,0.00000,247,9934,81,638600,476705,1478088,1400041,1674187,73,1,0.0,0,0,_gamecontrollerd,N/A,N/A,N/A,N/A,N/A,N/A
488,QuickLookUIServi,0.0,00:00.36,4,1,143,7106K,0B,2624K,488,1,sleeping,0[1375],0.00000,0.00000,502,3077,126,9284,2351,10817,27199,10672,2,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
487,com.apple.appkit,0.0,00:00.75,4,1,205,18M,0B,9840K,487,1,sleeping,0[1411],0.00000,0.00000,502,7089,201,19201,6446,23737,37975,13596,452,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
486,familycircled,0.0,00:01.67,3,1,75,7745K,128K,3552K,486,1,sleeping,*0[91],0.00000,0.00000,502,4546,116,6821,1240,42527,14378,17129,49,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
485,CoreLocationAgen,0.0,00:00.48,3,1,170,7618K,0B,3072K,485,1,sleeping,*0[1],0.00000,0.00000,502,3368,117,10533,4330,8974,18326,7873,3,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
484,chrome_crashpad_,0.0,00:00.04,5,1,41,3081K,0B,8112K,481,1,sleeping,*0[1],0.00000,0.00000,502,2177,101,829,402,1834,604,472,109,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
483,IMRemoteURLConne,0.0,00:00.06,3,1,79,3217K,0B,1936K,483,1,sleeping,*0[6],0.00000,0.00000,502,980,77,509,223,1953,1470,1068,2,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
482,wifivelocityd,0.0,00:00.21,2,1,37,3298K,0B,2944K,482,1,sleeping,*0[31],0.00000,0.00000,0,735,68,881,86,3030,1704,1919,29,1,0.0,0,0,root,N/A,N/A,N/A,N/A,N/A,N/A
480,AppSSOAgent,0.0,00:00.51,3,1,174,10M,0B,4832K,480,1,sleeping,*0[121],0.00000,0.00000,502,2956,124,11670,4453,9125,19228,7780,17,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
479,akd,0.0,00:01.52,3,1,127,7874K,0B,3024K,479,1,sleeping,*0[1032],0.00000,0.00000,502,7351,125,17444,4414,40725,20909,18534,64,1,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
478,CloudKeychainPro,0.0,00:00.06,2,1,44,3153K,0B,1744K,478,1,sleeping,*0[4],0.00000,0.00000,502,1057,63,446,183,2447,905,758,4,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
475,cdpd,0.0,00:00.08,2,1,43,2641K,0B,736K,475,1,sleeping,*0[30],0.00000,0.00000,502,858,67,533,129,1617,1172,1173,13,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
473,WiFiVelocityAgen,0.0,00:00.05,2,1,38,2737K,0B,2416K,473,1,sleeping,*0[33],0.00000,0.00000,502,552,55,306,119,1508,532,673,7,0,0.0,0,0,dakota,N/A,N/A,N/A,N/A,N/A,N/A
